tourney_id,tourney_name,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,tourney_ioc,tourney_year,w_host,l_host,surface_Clay,surface_Grass,surface_Hard,round_code,winner_seed_bucket,loser_seed_bucket
2012-328,Basel,32,1,2012-10-22,5,103786,0.0,1,Nikolay Davydenko,1,178.0,RUS,31.3,104527,4.0,1,Stan Wawrinka,1,183.0,SUI,27.5,7-6(7) 7-6(3),3,R32,133.0,0.0,4.0,95.0,62.0,44.0,17.0,12.0,9.0,11.0,7.0,2.0,95.0,47.0,33.0,25.0,12.0,5.0,7.0,42.0,920.0,17.0,1955.0,VAR,2012,0,0,0,0,1,3.0,33,29
2012-328,Basel,32,1,2012-10-22,6,103908,0.0,0,Paul Henri Mathieu,1,185.0,FRA,30.7,105967,0.0,0,Henri Laaksonen,1,185.0,SUI,20.5,6-2 7-5,3,R32,99.0,4.0,3.0,56.0,29.0,25.0,15.0,10.0,1.0,2.0,9.0,6.0,90.0,48.0,32.0,16.0,10.0,7.0,11.0,101.0,538.0,345.0,122.0,VAR,2012,0,0,0,0,1,3.0,33,33
2012-328,Basel,32,1,2012-10-22,7,103898,0.0,1,Julien Benneteau,1,185.0,FRA,30.8,105723,0.0,0,Andrey Kuznetsov,1,183.0,RUS,21.6,4-6 6-3 6-3,3,R32,104.0,12.0,5.0,77.0,42.0,33.0,21.0,14.0,5.0,7.0,3.0,2.0,76.0,43.0,30.0,16.0,14.0,4.0,8.0,37.0,1050.0,73.0,646.0,VAR,2012,0,0,0,0,1,3.0,33,33
2012-328,Basel,32,1,2012-10-22,8,105777,0.0,1,Grigor Dimitrov,1,191.0,BUL,21.4,104678,8.0,1,Viktor Troicki,1,193.0,SRB,26.6,6-3 6-2,3,R32,73.0,7.0,2.0,51.0,33.0,29.0,9.0,9.0,1.0,1.0,5.0,3.0,61.0,32.0,24.0,9.0,8.0,3.0,6.0,62.0,706.0,32.0,1135.0,VAR,2012,0,0,0,0,1,3.0,33,25
2012-328,Basel,32,1,2012-10-22,9,104022,6.0,1,Mikhail Youzhny,1,183.0,RUS,30.3,106071,0.0,1,Bernard Tomic,1,196.0,AUS,20.0,6-0 6-2,3,R32,57.0,7.0,0.0,33.0,25.0,21.0,8.0,7.0,1.0,1.0,1.0,1.0,52.0,26.0,17.0,5.0,7.0,2.0,7.0,27.0,1335.0,48.0,825.0,VAR,2012,0,0,0,0,1,3.0,27,33
2012-328,Basel,32,1,2012-10-22,10,105051,0.0,1,Matthew Ebden,1,188.0,AUS,24.9,103812,0.0,0,Victor Hanescu,1,198.0,ROU,31.2,6-3 7-6(3),3,R32,88.0,5.0,0.0,62.0,37.0,29.0,20.0,11.0,0.0,0.0,4.0,0.0,73.0,58.0,40.0,9.0,10.0,5.0,6.0,115.0,493.0,59.0,737.0,VAR,2012,0,0,0,0,1,3.0,33,33
2012-328,Basel,32,1,2012-10-22,11,103843,0.0,0,Marco Chiudinelli,1,185.0,SUI,31.1,104198,0.0,1,Guillermo Garcia Lopez,1,188.0,ESP,29.3,5-7 6-3 6-4,3,R32,161.0,6.0,3.0,96.0,53.0,40.0,21.0,16.0,5.0,8.0,10.0,9.0,107.0,48.0,33.0,31.0,15.0,9.0,13.0,149.0,363.0,65.0,681.0,VAR,2012,0,0,0,0,1,3.0,33,33
2012-328,Basel,32,1,2012-10-22,12,104755,3.0,1,Richard Gasquet,1,183.0,FRA,26.3,104898,0.0,1,Robin Haase,1,191.0,NED,25.5,4-6 6-3 6-2,3,R32,104.0,10.0,3.0,81.0,56.0,44.0,14.0,14.0,3.0,4.0,13.0,0.0,79.0,46.0,37.0,13.0,13.0,2.0,5.0,13.0,2415.0,49.0,825.0,VAR,2012,0,0,0,0,1,3.0,30,33
2012-328,Basel,32,1,2012-10-22,13,104594,0.0,1,Marinko Matosevic,1,194.0,AUS,27.2,104252,7.0,1,Florian Mayer,1,190.0,GER,29.0,6-2 6-3,3,R32,62.0,2.0,3.0,49.0,35.0,28.0,5.0,9.0,1.0,2.0,0.0,3.0,60.0,35.0,22.0,8.0,8.0,3.0,7.0,51.0,808.0,28.0,1295.0,VAR,2012,0,0,0,0,1,3.0,33,26
2012-328,Basel,32,1,2012-10-22,14,104731,0.0,1,Kevin Anderson,1,203.0,RSA,26.4,103813,0.0,1,Jarkko Nieminen,0,185.0,FIN,31.2,7-6(4) 6-3,3,R32,85.0,9.0,2.0,57.0,37.0,27.0,11.0,10.0,1.0,4.0,2.0,5.0,79.0,45.0,27.0,14.0,11.0,6.0,11.0,39.0,1020.0,43.0,897.0,VAR,2012,0,0,0,0,1,3.0,33,33
2012-328,Basel,32,1,2012-10-22,15,104548,0.0,1,Brian Baker,1,190.0,USA,27.4,103285,0.0,0,Radek Stepanek,1,185.0,CZE,33.9,2-6 7-6(5) 6-3,3,R32,157.0,3.0,3.0,83.0,50.0,36.0,14.0,14.0,3.0,8.0,11.0,3.0,111.0,76.0,51.0,12.0,15.0,11.0,16.0,57.0,762.0,36.0,1070.0,VAR,2012,0,0,0,0,1,3.0,33,33
2012-328,Basel,32,1,2012-10-22,16,105223,2.0,1,Juan Martin del Potro,1,198.0,ARG,24.0,104268,0.0,1,Alejandro Falla,0,185.0,COL,28.9,6-4 6-1,3,R32,86.0,3.0,2.0,53.0,33.0,27.0,8.0,8.0,3.0,4.0,3.0,0.0,58.0,31.0,19.0,8.0,9.0,5.0,10.0,8.0,3740.0,54.0,794.0,VAR,2012,0,0,0,0,1,3.0,31,33
2012-328,Basel,32,1,2012-10-22,17,103819,1.0,1,Roger Federer,1,185.0,SUI,31.2,105064,0.0,1,Thomaz Bellucci,0,188.0,BRA,24.8,6-3 6-7(6) 7-5,3,R16,124.0,8.0,0.0,96.0,59.0,48.0,26.0,17.0,2.0,2.0,6.0,1.0,90.0,58.0,48.0,17.0,16.0,1.0,3.0,1.0,12165.0,34.0,1097.0,VAR,2012,0,0,0,0,1,4.0,32,33
2012-328,Basel,32,1,2012-10-22,18,105332,0.0,1,Benoit Paire,1,196.0,FRA,23.4,103997,0.0,0,Lukasz Kubot,1,191.0,POL,30.4,6-4 6-4,3,R16,86.0,6.0,2.0,56.0,28.0,25.0,15.0,10.0,1.0,2.0,3.0,3.0,68.0,41.0,29.0,12.0,10.0,4.0,7.0,46.0,832.0,67.0,675.0,VAR,2012,0,0,0,0,1,4.0,33,33
2012-328,Basel,32,1,2012-10-22,19,103908,0.0,0,Paul Henri Mathieu,1,185.0,FRA,30.7,103786,0.0,1,Nikolay Davydenko,1,178.0,RUS,31.3,6-3 6-7(2) 6-4,3,R16,137.0,8.0,4.0,97.0,48.0,41.0,29.0,16.0,5.0,6.0,7.0,7.0,96.0,56.0,40.0,22.0,15.0,3.0,6.0,101.0,538.0,42.0,920.0,VAR,2012,0,0,0,0,1,4.0,33,33
2012-328,Basel,32,1,2012-10-22,20,105777,0.0,1,Grigor Dimitrov,1,191.0,BUL,21.4,103898,0.0,1,Julien Benneteau,1,185.0,FRA,30.8,7-6(5) 6-7(1) 7-6(3),3,R16,173.0,17.0,5.0,119.0,75.0,58.0,24.0,18.0,4.0,6.0,5.0,7.0,123.0,79.0,60.0,18.0,18.0,2.0,4.0,62.0,706.0,37.0,1050.0,VAR,2012,0,0,0,0,1,4.0,33,33
2012-328,Basel,32,1,2012-10-22,21,104022,6.0,1,Mikhail Youzhny,1,183.0,RUS,30.3,105051,0.0,1,Matthew Ebden,1,188.0,AUS,24.9,6-3 6-1,3,R16,59.0,6.0,0.0,41.0,31.0,26.0,8.0,8.0,2.0,2.0,4.0,4.0,49.0,28.0,17.0,9.0,8.0,3.0,7.0,27.0,1335.0,115.0,493.0,VAR,2012,0,0,0,0,1,4.0,27,33
2012-328,Basel,32,1,2012-10-22,22,104755,3.0,1,Richard Gasquet,1,183.0,FRA,26.3,103843,0.0,0,Marco Chiudinelli,1,185.0,SUI,31.1,6-1 6-4,3,R16,66.0,8.0,2.0,42.0,29.0,28.0,8.0,9.0,0.0,0.0,0.0,2.0,44.0,21.0,13.0,13.0,8.0,2.0,5.0,13.0,2415.0,149.0,363.0,VAR,2012,0,0,0,0,1,4.0,30,33
2012-328,Basel,32,1,2012-10-22,23,104731,0.0,1,Kevin Anderson,1,203.0,RSA,26.4,104594,0.0,1,Marinko Matosevic,1,194.0,AUS,27.2,6-3 6-7(5) 6-3,3,R16,140.0,17.0,2.0,92.0,58.0,49.0,19.0,16.0,3.0,4.0,5.0,0.0,101.0,67.0,44.0,18.0,14.0,6.0,9.0,39.0,1020.0,51.0,808.0,VAR,2012,0,0,0,0,1,4.0,33,33
2012-328,Basel,32,1,2012-10-22,24,105223,2.0,1,Juan Martin del Potro,1,198.0,ARG,24.0,104548,0.0,1,Brian Baker,1,190.0,USA,27.4,7-5 6-1,3,R16,79.0,10.0,1.0,47.0,35.0,27.0,9.0,9.0,0.0,0.0,4.0,3.0,57.0,33.0,22.0,11.0,10.0,3.0,7.0,8.0,3740.0,57.0,762.0,VAR,2012,0,0,0,0,1,4.0,31,33
2012-328,Basel,32,1,2012-10-22,25,103819,1.0,1,Roger Federer,1,185.0,SUI,31.2,105332,0.0,1,Benoit Paire,1,196.0,FRA,23.4,6-2 6-2,3,QF,55.0,4.0,1.0,39.0,25.0,24.0,8.0,8.0,0.0,0.0,7.0,5.0,60.0,34.0,24.0,6.0,8.0,8.0,12.0,1.0,12165.0,46.0,832.0,VAR,2012,0,0,0,0,1,5.0,32,33
2012-328,Basel,32,1,2012-10-22,26,103908,0.0,0,Paul Henri Mathieu,1,185.0,FRA,30.7,105777,0.0,1,Grigor Dimitrov,1,191.0,BUL,21.4,7-6(2) 7-6(4),3,QF,121.0,2.0,5.0,77.0,44.0,37.0,15.0,12.0,3.0,5.0,15.0,6.0,93.0,53.0,38.0,18.0,12.0,3.0,5.0,101.0,538.0,62.0,706.0,VAR,2012,0,0,0,0,1,5.0,33,33
2012-328,Basel,32,1,2012-10-22,27,104755,3.0,1,Richard Gasquet,1,183.0,FRA,26.3,104022,6.0,1,Mikhail Youzhny,1,183.0,RUS,30.3,6-2 7-6(5),3,QF,105.0,6.0,4.0,65.0,44.0,31.0,14.0,10.0,0.0,1.0,7.0,2.0,75.0,40.0,31.0,14.0,10.0,7.0,10.0,13.0,2415.0,27.0,1335.0,VAR,2012,0,0,0,0,1,5.0,30,27
2012-328,Basel,32,1,2012-10-22,28,105223,2.0,1,Juan Martin del Potro,1,198.0,ARG,24.0,104731,0.0,1,Kevin Anderson,1,203.0,RSA,26.4,3-6 7-6(3) 6-2,3,QF,143.0,2.0,2.0,82.0,70.0,50.0,7.0,14.0,0.0,1.0,20.0,6.0,107.0,68.0,51.0,15.0,15.0,5.0,7.0,8.0,3740.0,39.0,1020.0,VAR,2012,0,0,0,0,1,5.0,31,33
2012-328,Basel,32,1,2012-10-22,29,103819,1.0,1,Roger Federer,1,185.0,SUI,31.2,103908,0.0,0,Paul Henri Mathieu,1,185.0,FRA,30.7,7-5 6-4,3,SF,86.0,10.0,0.0,60.0,35.0,28.0,17.0,11.0,0.0,0.0,4.0,4.0,69.0,32.0,25.0,20.0,11.0,2.0,4.0,1.0,12165.0,101.0,538.0,VAR,2012,0,0,0,0,1,6.0,32,33
2012-328,Basel,32,1,2012-10-22,30,105223,2.0,1,Juan Martin del Potro,1,198.0,ARG,24.0,104755,3.0,1,Richard Gasquet,1,183.0,FRA,26.3,6-2 6-2,3,SF,68.0,8.0,2.0,43.0,30.0,22.0,7.0,8.0,1.0,2.0,3.0,0.0,47.0,23.0,10.0,11.0,8.0,3.0,8.0,8.0,3740.0,13.0,2415.0,VAR,2012,0,0,0,0,1,6.0,31,30
2012-328,Basel,32,1,2012-10-22,31,105223,2.0,1,Juan Martin del Potro,1,198.0,ARG,24.0,103819,1.0,1,Roger Federer,1,185.0,SUI,31.2,6-4 6-7(5) 7-6(3),3,F,164.0,10.0,4.0,111.0,62.0,54.0,30.0,17.0,5.0,5.0,18.0,1.0,111.0,75.0,57.0,23.0,17.0,1.0,2.0,8.0,3740.0,1.0,12165.0,VAR,2012,0,0,0,0,1,7.0,31,32
2012-352,Paris Masters,48,2,2012-10-29,1,104468,0.0,1,Gilles Simon,1,183.0,FRA,27.8,104571,0.0,1,Marcos Baghdatis,1,183.0,CYP,27.3,7-5 6-1,3,R64,77.0,5.0,2.0,57.0,31.0,25.0,15.0,10.0,3.0,4.0,4.0,2.0,57.0,31.0,15.0,13.0,9.0,7.0,11.0,20.0,1815.0,32.0,1150.0,VAR,2012,0,0,0,0,1,2.0,33,33
2012-352,Paris Masters,48,2,2012-10-29,2,105332,0.0,0,Benoit Paire,1,196.0,FRA,23.4,104665,0.0,1,Pablo Andujar,1,180.0,ESP,26.7,6-3 6-4,3,R64,86.0,5.0,3.0,61.0,31.0,24.0,13.0,10.0,3.0,6.0,1.0,4.0,73.0,44.0,23.0,14.0,9.0,11.0,16.0,44.0,902.0,40.0,950.0,VAR,2012,0,0,0,0,1,2.0,33,33
2012-352,Paris Masters,48,2,2012-10-29,3,104731,0.0,1,Kevin Anderson,1,203.0,RSA,26.4,105064,0.0,1,Thomaz Bellucci,0,188.0,BRA,24.8,6-2 6-1,3,R64,64.0,9.0,0.0,46.0,31.0,25.0,8.0,8.0,1.0,1.0,2.0,1.0,46.0,30.0,16.0,5.0,7.0,3.0,7.0,39.0,1020.0,35.0,1112.0,VAR,2012,0,0,0,0,1,2.0,33,33
2012-352,Paris Masters,48,2,2012-10-29,4,104312,0.0,1,Andreas Seppi,1,190.0,ITA,28.6,105373,0.0,1,Martin Klizan,0,191.0,SVK,23.3,6-2 2-6 7-6(5),3,R64,110.0,12.0,3.0,93.0,62.0,46.0,11.0,14.0,3.0,7.0,5.0,5.0,81.0,47.0,35.0,17.0,14.0,3.0,7.0,22.0,1620.0,29.0,1193.0,VAR,2012,0,0,0,0,1,2.0,33,33
2012-352,Paris Masters,48,2,2012-10-29,5,103908,0.0,0,Paul Henri Mathieu,1,185.0,FRA,30.7,105138,0.0,0,Roberto Bautista Agut,1,183.0,ESP,24.5,6-4 7-5,3,R64,138.0,6.0,7.0,96.0,55.0,40.0,17.0,11.0,15.0,18.0,5.0,3.0,87.0,53.0,34.0,11.0,11.0,6.0,11.0,64.0,718.0,82.0,625.0,VAR,2012,0,0,0,0,1,2.0,33,33
2012-352,Paris Masters,48,2,2012-10-29,6,105668,0.0,0,Jerzy Janowicz,1,203.0,POL,21.9,104259,0.0,1,Philipp Kohlschreiber,1,178.0,GER,29.0,7-6(5) 6-4,3,R64,83.0,9.0,2.0,61.0,33.0,30.0,18.0,11.0,0.0,0.0,5.0,0.0,63.0,35.0,26.0,20.0,11.0,1.0,2.0,69.0,682.0,19.0,1830.0,VAR,2012,0,0,0,0,1,2.0,33,33
2012-352,Paris Masters,48,2,2012-10-29,7,105777,0.0,0,Grigor Dimitrov,1,191.0,BUL,21.4,103781,0.0,1,Jurgen Melzer,0,183.0,AUT,31.4,7-6(2) 6-2,3,R64,87.0,16.0,0.0,63.0,35.0,28.0,18.0,10.0,1.0,2.0,3.0,3.0,58.0,33.0,24.0,13.0,10.0,2.0,5.0,55.0,796.0,30.0,1167.0,VAR,2012,0,0,0,0,1,2.0,33,33
2012-352,Paris Masters,48,2,2012-10-29,8,104997,0.0,0,Igor Sijsling,1,191.0,NED,25.1,105238,0.0,1,Alexandr Dolgopolov,1,180.0,UKR,23.9,6-4 6-2,3,R64,60.0,9.0,1.0,51.0,23.0,21.0,19.0,9.0,4.0,4.0,4.0,1.0,48.0,24.0,17.0,11.0,9.0,4.0,7.0,75.0,642.0,18.0,1935.0,VAR,2012,0,0,0,0,1,2.0,33,33
2012-352,Paris Masters,48,2,2012-10-29,9,103898,0.0,1,Julien Benneteau,1,185.0,FRA,30.8,104678,0.0,1,Viktor Troicki,1,193.0,SRB,26.7,6-4 7-5,3,R64,84.0,2.0,3.0,68.0,45.0,31.0,13.0,11.0,3.0,5.0,14.0,1.0,65.0,44.0,30.0,8.0,11.0,3.0,7.0,37.0,1075.0,33.0,1135.0,VAR,2012,0,0,0,0,1,2.0,33,33
2012-352,Paris Masters,48,2,2012-10-29,10,105077,0.0,1,Albert Ramos,0,188.0,ESP,24.7,103852,0.0,1,Feliciano Lopez,0,188.0,ESP,31.1,7-6(5) 6-4,3,R64,110.0,3.0,1.0,83.0,52.0,37.0,20.0,11.0,9.0,10.0,10.0,5.0,69.0,32.0,25.0,21.0,11.0,2.0,4.0,48.0,830.0,36.0,1085.0,VAR,2012,0,0,0,0,1,2.0,33,33
2012-352,Paris Masters,48,2,2012-10-29,11,104122,0.0,1,Carlos Berlocq,1,183.0,ARG,29.7,104797,0.0,1,Denis Istomin,1,185.0,UZB,26.1,7-6(2) 6-2,3,R64,123.0,6.0,3.0,94.0,58.0,42.0,17.0,10.0,7.0,8.0,5.0,2.0,76.0,44.0,29.0,14.0,10.0,3.0,6.0,54.0,800.0,43.0,907.0,VAR,2012,0,0,0,0,1,2.0,33,33
2012-352,Paris Masters,48,2,2012-10-29,12,104719,0.0,1,Marcel Granollers,1,191.0,ESP,26.5,104022,0.0,1,Mikhail Youzhny,1,183.0,RUS,30.3,6-4 6-3,3,R64,89.0,3.0,5.0,55.0,30.0,24.0,12.0,9.0,2.0,4.0,3.0,4.0,68.0,37.0,25.0,10.0,10.0,3.0,8.0,24.0,1545.0,27.0,1335.0,VAR,2012,0,0,0,0,1,2.0,33,33
2012-352,Paris Masters,48,2,2012-10-29,13,104268,0.0,0,Alejandro Falla,0,185.0,COL,28.9,104252,0.0,1,Florian Mayer,1,190.0,GER,29.0,7-6(3) 6-2,3,R64,77.0,4.0,1.0,55.0,26.0,24.0,17.0,10.0,1.0,2.0,4.0,2.0,60.0,39.0,26.0,10.0,10.0,2.0,5.0,56.0,794.0,28.0,1295.0,VAR,2012,0,0,0,0,1,2.0,33,33
2012-352,Paris Masters,48,2,2012-10-29,14,103566,0.0,0,Michael Llodra,0,190.0,FRA,32.4,104593,0.0,0,Daniel Gimeno Traver,1,185.0,ESP,27.2,7-5 6-3,3,R64,69.0,8.0,4.0,59.0,37.0,32.0,13.0,11.0,0.0,0.0,2.0,0.0,51.0,27.0,20.0,15.0,10.0,0.0,2.0,121.0,473.0,68.0,684.0,VAR,2012,0,0,0,0,1,2.0,33,33
2012-352,Paris Masters,48,2,2012-10-29,15,104871,0.0,1,Jeremy Chardy,1,188.0,FRA,25.7,104198,0.0,0,Guillermo Garcia Lopez,1,188.0,ESP,29.4,6-0 6-3,3,R64,72.0,7.0,1.0,46.0,27.0,22.0,12.0,8.0,2.0,2.0,3.0,5.0,54.0,31.0,15.0,11.0,7.0,4.0,8.0,34.0,1131.0,70.0,677.0,VAR,2012,0,0,0,0,1,2.0,33,33
2012-352,Paris Masters,48,2,2012-10-29,16,105023,0.0,1,Sam Querrey,1,198.0,USA,25.0,104269,0.0,1,Fernando Verdasco,0,188.0,ESP,28.9,6-1 1-1 RET,3,R64,30.0,6.0,0.0,24.0,15.0,13.0,7.0,5.0,0.0,0.0,0.0,4.0,30.0,13.0,6.0,6.0,4.0,3.0,5.0,23.0,1560.0,25.0,1525.0,VAR,2012,0,0,0,0,1,2.0,33,33
2012-352,Paris Masters,48,2,2012-10-29,17,104468,0.0,1,Gilles Simon,1,183.0,FRA,27.8,103812,0.0,0,Victor Hanescu,1,198.0,ROU,31.2,7-5 6-3,3,R32,87.0,8.0,1.0,58.0,30.0,23.0,17.0,11.0,0.0,1.0,3.0,2.0,59.0,36.0,21.0,13.0,10.0,1.0,4.0,20.0,1815.0,61.0,737.0,VAR,2012,0,0,0,0,1,3.0,33,33
2012-352,Paris Masters,48,2,2012-10-29,18,105453,15.0,1,Kei Nishikori,1,178.0,JPN,22.8,105332,0.0,0,Benoit Paire,1,196.0,FRA,23.4,7-6(2) 6-2,3,R32,95.0,4.0,3.0,64.0,42.0,32.0,11.0,10.0,3.0,5.0,6.0,4.0,79.0,31.0,19.0,21.0,10.0,6.0,10.0,16.0,2000.0,44.0,902.0,VAR,2012,0,0,0,0,1,3.0,18,33
2012-352,Paris Masters,48,2,2012-10-29,19,104731,0.0,1,Kevin Anderson,1,203.0,RSA,26.4,104755,12.0,1,Richard Gasquet,1,183.0,FRA,26.3,7-6(5) 4-6 6-1,3,R32,137.0,13.0,0.0,88.0,49.0,44.0,22.0,15.0,6.0,7.0,4.0,1.0,87.0,47.0,34.0,24.0,14.0,3.0,5.0,39.0,1020.0,12.0,2550.0,VAR,2012,0,0,0,0,1,3.0,33,21
2012-352,Paris Masters,48,2,2012-10-29,20,104607,5.0,1,Tomas Berdych,1,196.0,CZE,27.1,104312,0.0,1,Andreas Seppi,1,190.0,ITA,28.6,7-6(6) 6-2,3,R32,101.0,5.0,3.0,75.0,47.0,35.0,15.0,10.0,2.0,3.0,4.0,2.0,67.0,41.0,30.0,10.0,10.0,6.0,9.0,6.0,4985.0,22.0,1620.0,VAR,2012,0,0,0,0,1,3.0,28,33
2012-352,Paris Masters,48,2,2012-10-29,21,104918,3.0,1,Andy Murray,1,191.0,GBR,25.4,103908,0.0,0,Paul Henri Mathieu,1,185.0,FRA,30.7,7-5 6-3,3,R32,93.0,12.0,0.0,60.0,32.0,27.0,13.0,10.0,4.0,5.0,2.0,3.0,60.0,23.0,16.0,19.0,11.0,1.0,5.0,3.0,7690.0,64.0,718.0,VAR,2012,0,0,0,0,1,3.0,30,33
2012-352,Paris Masters,48,2,2012-10-29,22,105668,0.0,0,Jerzy Janowicz,1,203.0,POL,21.9,105227,13.0,1,Marin Cilic,1,198.0,CRO,24.0,7-6(6) 6-2,3,R32,87.0,9.0,1.0,55.0,38.0,33.0,12.0,10.0,0.0,0.0,6.0,3.0,65.0,34.0,26.0,16.0,10.0,3.0,5.0,69.0,682.0,15.0,2210.0,VAR,2012,0,0,0,0,1,3.0,33,20
2012-352,Paris Masters,48,2,2012-10-29,23,104338,9.0,1,Juan Monaco,1,185.0,ARG,28.5,105777,0.0,0,Grigor Dimitrov,1,191.0,BUL,21.4,7-6(4) 6-2,3,R32,97.0,0.0,1.0,64.0,40.0,33.0,16.0,10.0,1.0,1.0,5.0,1.0,64.0,33.0,23.0,20.0,10.0,1.0,3.0,10.0,2775.0,55.0,796.0,VAR,2012,0,0,0,0,1,3.0,24,33
2012-352,Paris Masters,48,2,2012-10-29,24,104386,8.0,1,Janko Tipsarevic,1,180.0,SRB,28.3,104997,0.0,0,Igor Sijsling,1,191.0,NED,25.1,6-4 7-6(0),3,R32,108.0,8.0,5.0,66.0,37.0,30.0,17.0,11.0,3.0,5.0,10.0,2.0,88.0,40.0,29.0,20.0,11.0,4.0,7.0,9.0,3100.0,75.0,642.0,VAR,2012,0,0,0,0,1,3.0,25,33
2012-352,Paris Masters,48,2,2012-10-29,25,104542,6.0,1,Jo-Wilfried Tsonga,1,188.0,FRA,27.5,103898,0.0,1,Julien Benneteau,1,185.0,FRA,30.8,6-2 4-6 7-6(2),3,R32,145.0,15.0,4.0,102.0,62.0,45.0,21.0,15.0,8.0,11.0,5.0,4.0,92.0,65.0,43.0,13.0,15.0,3.0,7.0,7.0,4710.0,37.0,1075.0,VAR,2012,0,0,0,0,1,3.0,27,33
2012-352,Paris Masters,48,2,2012-10-29,26,104597,11.0,1,Nicolas Almagro,1,183.0,ESP,27.1,105077,0.0,1,Albert Ramos,0,188.0,ESP,24.7,7-6(1) 6-7(4) 6-3,3,R32,163.0,13.0,1.0,123.0,71.0,58.0,27.0,17.0,9.0,11.0,4.0,4.0,121.0,71.0,48.0,27.0,16.0,10.0,13.0,13.0,2435.0,48.0,830.0,VAR,2012,0,0,0,0,1,3.0,22,33
2012-352,Paris Masters,48,2,2012-10-29,27,104527,16.0,1,Stan Wawrinka,1,183.0,SUI,27.5,104122,0.0,1,Carlos Berlocq,1,183.0,ARG,29.7,6-3 6-2,3,R32,67.0,6.0,2.0,50.0,27.0,20.0,16.0,8.0,3.0,3.0,1.0,5.0,51.0,27.0,21.0,7.0,9.0,1.0,5.0,17.0,1955.0,54.0,800.0,VAR,2012,0,0,0,0,1,3.0,17,33
2012-352,Paris Masters,48,2,2012-10-29,28,103970,4.0,1,David Ferrer,1,175.0,ESP,30.5,104719,0.0,1,Marcel Granollers,1,191.0,ESP,26.5,6-1 6-3,3,R32,77.0,1.0,2.0,57.0,33.0,25.0,12.0,8.0,2.0,3.0,0.0,1.0,43.0,19.0,11.0,8.0,8.0,1.0,6.0,5.0,5610.0,24.0,1545.0,VAR,2012,0,0,0,0,1,3.0,29,33
2012-352,Paris Masters,48,2,2012-10-29,29,105223,7.0,1,Juan Martin del Potro,1,198.0,ARG,24.0,104268,0.0,0,Alejandro Falla,0,185.0,COL,28.9,6-2 6-2,3,R32,77.0,6.0,1.0,51.0,30.0,23.0,10.0,8.0,5.0,7.0,3.0,1.0,63.0,28.0,16.0,10.0,8.0,6.0,12.0,8.0,3990.0,56.0,794.0,VAR,2012,0,0,0,0,1,3.0,26,33
2012-352,Paris Masters,48,2,2012-10-29,30,103566,0.0,0,Michael Llodra,0,190.0,FRA,32.4,104545,10.0,1,John Isner,1,208.0,USA,27.5,6-4 7-6(5),3,R32,79.0,7.0,0.0,62.0,43.0,36.0,12.0,11.0,0.0,0.0,15.0,1.0,77.0,49.0,37.0,14.0,11.0,4.0,5.0,121.0,473.0,11.0,2565.0,VAR,2012,0,0,0,0,1,3.0,33,23
2012-352,Paris Masters,48,2,2012-10-29,31,105683,14.0,1,Milos Raonic,1,196.0,CAN,21.8,104871,0.0,1,Jeremy Chardy,1,188.0,FRA,25.7,6-7(4) 7-6(4) 6-3,3,R32,129.0,26.0,8.0,99.0,65.0,58.0,20.0,17.0,3.0,3.0,9.0,5.0,95.0,66.0,55.0,15.0,16.0,1.0,2.0,14.0,2300.0,34.0,1131.0,VAR,2012,0,0,0,0,1,3.0,19,33
2012-352,Paris Masters,48,2,2012-10-29,32,105023,0.0,1,Sam Querrey,1,198.0,USA,25.0,104925,2.0,1,Novak Djokovic,1,188.0,SRB,25.4,0-6 7-6(5) 6-4,3,R32,121.0,18.0,5.0,95.0,55.0,40.0,16.0,14.0,6.0,10.0,8.0,3.0,93.0,57.0,45.0,15.0,14.0,2.0,4.0,23.0,1560.0,2.0,11970.0,VAR,2012,0,0,0,0,1,3.0,33,31
2012-352,Paris Masters,48,2,2012-10-29,34,104607,5.0,1,Tomas Berdych,1,196.0,CZE,27.1,104731,0.0,1,Kevin Anderson,1,203.0,RSA,26.4,1-6 6-3 6-4,3,R16,132.0,6.0,3.0,83.0,49.0,31.0,23.0,13.0,2.0,4.0,15.0,2.0,80.0,50.0,38.0,14.0,13.0,5.0,7.0,6.0,4985.0,39.0,1020.0,VAR,2012,0,0,0,0,1,4.0,28,33
2012-352,Paris Masters,48,2,2012-10-29,35,105668,0.0,0,Jerzy Janowicz,1,203.0,POL,21.9,104918,3.0,1,Andy Murray,1,191.0,GBR,25.4,5-7 7-6(4) 6-2,3,R16,145.0,22.0,3.0,105.0,65.0,54.0,17.0,16.0,5.0,7.0,9.0,3.0,100.0,62.0,46.0,18.0,16.0,3.0,6.0,69.0,682.0,3.0,7690.0,VAR,2012,0,0,0,0,1,4.0,33,30
