tourney_id,tourney_name,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,tourney_ioc,tourney_year,w_host,l_host,surface_Clay,surface_Grass,surface_Hard,round_code,winner_seed_bucket,loser_seed_bucket
2000-306,St. Poelten,32,1,2000-05-22,30,102776,7.0,1,Andrew Ilie,1,180.0,AUS,24.0,102548,0.0,1,Juan Antonio Marin,1,175.0,CRC,25.2,6-1 7-6(3),3,SF,85.0,4.0,3.0,68.0,34.0,29.0,20.0,10.0,3.0,3.0,1.0,2.0,71.0,44.0,26.0,15.0,9.0,5.0,7.0,52.0,762.0,77.0,541.0,AUT,2000,0,0,1,0,0,6.0,6.0,0.0
2000-306,St. Poelten,32,1,2000-05-22,31,102318,0.0,1,Andrei Pavel,1,183.0,ROU,26.3,102776,7.0,1,Andrew Ilie,1,180.0,AUS,24.0,7-5 3-6 6-2,3,F,137.0,7.0,2.0,104.0,73.0,46.0,14.0,14.0,5.0,9.0,4.0,7.0,120.0,52.0,32.0,32.0,15.0,15.0,21.0,43.0,813.0,52.0,762.0,AUT,2000,0,0,1,0,0,7.0,0.0,6.0
2000-308,Munich,32,1,2000-05-01,1,102358,1.0,1,Thomas Enqvist,1,190.0,SWE,26.1,102318,0.0,1,Andrei Pavel,1,183.0,ROU,26.2,3-6 6-4 6-2,3,R32,102.0,9.0,2.0,82.0,57.0,41.0,15.0,14.0,7.0,9.0,9.0,1.0,102.0,79.0,47.0,14.0,13.0,13.0,16.0,9.0,1749.0,83.0,485.0,GER,2000,0,0,1,0,0,3.0,8.0,0.0
2000-308,Munich,32,1,2000-05-01,2,103344,0.0,1,Ivan Ljubicic,1,193.0,CRO,21.1,103381,0.0,0,Andy Fahlke,1,185.0,GER,20.9,6-3 6-4,3,R32,75.0,14.0,0.0,58.0,31.0,26.0,16.0,10.0,4.0,5.0,4.0,6.0,68.0,43.0,28.0,10.0,9.0,11.0,14.0,86.0,476.0,185.0,180.0,GER,2000,0,1,1,0,0,3.0,0.0,0.0
2000-308,Munich,32,1,2000-05-01,3,102562,0.0,1,Jiri Novak,1,190.0,CZE,25.1,102783,0.0,1,Rainer Schuettler,1,180.0,GER,24.0,6-1 3-2 RET,3,R32,48.0,1.0,1.0,36.0,25.0,21.0,7.0,6.0,1.0,1.0,2.0,3.0,47.0,27.0,18.0,6.0,7.0,5.0,8.0,42.0,822.0,68.0,583.0,GER,2000,0,1,1,0,0,3.0,0.0,0.0
2000-308,Munich,32,1,2000-05-01,4,101792,8.0,1,Slava Dosedel,1,183.0,CZE,29.7,102234,0.0,0,Oliver Gross,1,185.0,GER,26.8,6-3 6-2,3,R32,66.0,0.0,0.0,50.0,40.0,30.0,9.0,9.0,3.0,3.0,0.0,1.0,64.0,46.0,26.0,9.0,8.0,8.0,11.0,54.0,724.0,201.0,164.0,GER,2000,0,1,1,0,0,3.0,6.0,0.0
2000-308,Munich,32,1,2000-05-01,5,103163,3.0,1,Tommy Haas,1,188.0,GER,22.0,102184,0.0,1,David Prinosil,1,185.0,GER,27.1,6-1 4-2 RET,3,R32,48.0,5.0,2.0,41.0,23.0,18.0,10.0,7.0,3.0,4.0,2.0,2.0,41.0,22.0,12.0,7.0,7.0,1.0,5.0,19.0,1230.0,94.0,418.0,GER,2000,1,1,1,0,0,3.0,7.0,0.0
2000-308,Munich,32,1,2000-05-01,6,102539,0.0,0,Bohdan Ulihrach,1,188.0,CZE,25.1,102029,0.0,0,Filip Dewulf,1,190.0,BEL,28.1,6-3 6-1,3,R32,64.0,3.0,1.0,53.0,28.0,22.0,15.0,8.0,3.0,3.0,0.0,1.0,60.0,46.0,22.0,8.0,8.0,3.0,7.0,114.0,350.0,184.0,180.0,GER,2000,0,0,1,0,0,3.0,0.0,0.0
2000-308,Munich,32,1,2000-05-01,7,102768,0.0,0,Federico Browne,1,180.0,ARG,24.0,102494,0.0,0,Tomas Behrend,1,193.0,GER,25.3,4-6 6-4 7-6(3),3,R32,152.0,5.0,4.0,120.0,68.0,45.0,21.0,16.0,11.0,17.0,4.0,11.0,120.0,77.0,52.0,15.0,16.0,13.0,19.0,136.0,287.0,109.0,363.0,GER,2000,0,1,1,0,0,3.0,0.0,0.0
2000-308,Munich,32,1,2000-05-01,8,102035,0.0,1,Jonas Bjorkman,1,183.0,SWE,28.1,102446,5.0,1,Andrei Medvedev,1,193.0,UKR,25.6,6-0 2-6 6-4,3,R32,105.0,5.0,1.0,93.0,48.0,30.0,23.0,12.0,10.0,14.0,7.0,6.0,71.0,39.0,29.0,10.0,12.0,7.0,13.0,80.0,510.0,26.0,1047.0,GER,2000,0,0,1,0,0,3.0,0.0,7.0
2000-308,Munich,32,1,2000-05-01,9,101897,6.0,1,Fernando Meligeni,0,180.0,BRA,29.0,101820,0.0,1,Marc Rosset,1,201.0,SUI,29.4,6-3 4-6 6-3,3,R32,112.0,5.0,5.0,86.0,46.0,36.0,25.0,14.0,5.0,6.0,5.0,5.0,83.0,48.0,33.0,17.0,14.0,5.0,8.0,36.0,910.0,41.0,832.0,GER,2000,0,0,1,0,0,3.0,6.0,0.0
2000-308,Munich,32,1,2000-05-01,10,102477,0.0,0,Gaston Etlis,1,185.0,ARG,25.4,101964,0.0,1,Goran Ivanisevic,0,193.0,CRO,28.6,7-6(3) 6-1,3,R32,62.0,8.0,3.0,57.0,38.0,32.0,12.0,10.0,0.0,0.0,11.0,3.0,57.0,30.0,23.0,10.0,9.0,3.0,5.0,135.0,289.0,60.0,648.0,GER,2000,0,0,1,0,0,3.0,0.0,0.0
2000-308,Munich,32,1,2000-05-01,11,102024,0.0,1,Hernan Gumy,1,188.0,ARG,28.1,101888,0.0,1,Daniel Vacek,1,190.0,CZE,29.0,6-0 6-4,3,R32,53.0,6.0,0.0,39.0,31.0,25.0,6.0,8.0,3.0,4.0,1.0,6.0,48.0,32.0,17.0,4.0,8.0,4.0,9.0,87.0,468.0,46.0,785.0,GER,2000,0,0,1,0,0,3.0,0.0,0.0
2000-308,Munich,32,1,2000-05-01,12,103018,0.0,1,Max Mirnyi,1,196.0,BLR,22.8,103151,4.0,1,Mariano Zabaleta,1,183.0,ARG,22.1,6-7(4) 6-3 7-5,3,R32,139.0,11.0,6.0,113.0,71.0,52.0,21.0,17.0,5.0,7.0,3.0,6.0,117.0,86.0,57.0,16.0,16.0,6.0,10.0,65.0,628.0,25.0,1095.0,GER,2000,0,0,1,0,0,3.0,0.0,7.0
2000-308,Munich,32,1,2000-05-01,13,102644,7.0,1,Franco Squillari,0,183.0,ARG,24.6,102533,0.0,1,Jens Knippschild,1,190.0,GER,25.2,6-7(6) 6-4 6-1,3,R32,116.0,3.0,2.0,95.0,56.0,42.0,22.0,15.0,1.0,2.0,8.0,3.0,91.0,46.0,40.0,15.0,14.0,3.0,7.0,52.0,733.0,106.0,372.0,GER,2000,0,1,1,0,0,3.0,6.0,0.0
2000-308,Munich,32,1,2000-05-01,15,101735,0.0,1,Richard Fromberg,1,196.0,AUS,30.0,103096,0.0,1,Arnaud Clement,1,173.0,FRA,22.3,7-5 6-1,3,R32,73.0,9.0,1.0,57.0,39.0,30.0,11.0,10.0,1.0,1.0,2.0,3.0,47.0,30.0,22.0,8.0,9.0,4.0,7.0,61.0,644.0,53.0,725.0,GER,2000,0,0,1,0,0,3.0,0.0,0.0
2000-308,Munich,32,1,2000-05-01,16,101962,2.0,1,Younes El Aynaoui,1,193.0,MAR,28.6,103324,0.0,0,Arnaud Di Pasquale,1,185.0,FRA,21.2,7-5 6-4,3,R32,95.0,6.0,3.0,81.0,54.0,38.0,12.0,11.0,5.0,6.0,0.0,4.0,73.0,56.0,36.0,7.0,11.0,7.0,10.0,16.0,1325.0,49.0,768.0,GER,2000,0,0,1,0,0,3.0,7.0,0.0
2000-308,Munich,32,1,2000-05-01,17,102358,1.0,1,Thomas Enqvist,1,190.0,SWE,26.1,103344,0.0,1,Ivan Ljubicic,1,193.0,CRO,21.1,6-2 6-7(1) 7-6(5),3,R16,136.0,5.0,0.0,92.0,54.0,41.0,26.0,16.0,0.0,1.0,13.0,2.0,124.0,60.0,45.0,33.0,16.0,8.0,11.0,9.0,1749.0,86.0,476.0,GER,2000,0,0,1,0,0,4.0,8.0,0.0
2000-308,Munich,32,1,2000-05-01,18,102562,0.0,1,Jiri Novak,1,190.0,CZE,25.1,101792,8.0,1,Slava Dosedel,1,183.0,CZE,29.7,6-3 4-6 7-5,3,R16,129.0,3.0,1.0,94.0,66.0,43.0,17.0,16.0,3.0,6.0,1.0,0.0,103.0,72.0,47.0,15.0,15.0,5.0,9.0,42.0,822.0,54.0,724.0,GER,2000,0,0,1,0,0,4.0,0.0,6.0
2000-308,Munich,32,1,2000-05-01,19,103163,3.0,1,Tommy Haas,1,188.0,GER,22.0,102539,0.0,0,Bohdan Ulihrach,1,188.0,CZE,25.1,7-5 3-6 6-3,3,R16,128.0,8.0,5.0,92.0,39.0,30.0,31.0,15.0,3.0,5.0,1.0,2.0,103.0,67.0,39.0,25.0,15.0,9.0,12.0,19.0,1230.0,114.0,350.0,GER,2000,1,0,1,0,0,4.0,7.0,0.0
2000-308,Munich,32,1,2000-05-01,20,102768,0.0,0,Federico Browne,1,180.0,ARG,24.0,102035,0.0,1,Jonas Bjorkman,1,183.0,SWE,28.1,7-5 7-6(3),3,R16,121.0,6.0,3.0,91.0,49.0,35.0,21.0,12.0,5.0,7.0,7.0,2.0,102.0,70.0,45.0,13.0,12.0,12.0,15.0,136.0,287.0,80.0,510.0,GER,2000,0,0,1,0,0,4.0,0.0,0.0
2000-308,Munich,32,1,2000-05-01,21,101897,6.0,1,Fernando Meligeni,0,180.0,BRA,29.0,102477,0.0,0,Gaston Etlis,1,185.0,ARG,25.4,7-5 3-6 6-4,3,R16,118.0,3.0,2.0,82.0,39.0,26.0,27.0,15.0,2.0,5.0,4.0,1.0,106.0,68.0,48.0,17.0,16.0,9.0,13.0,36.0,910.0,135.0,289.0,GER,2000,0,0,1,0,0,4.0,6.0,0.0
2000-308,Munich,32,1,2000-05-01,22,103018,0.0,1,Max Mirnyi,1,196.0,BLR,22.8,102024,0.0,1,Hernan Gumy,1,188.0,ARG,28.1,6-3 6-0,3,R16,51.0,6.0,1.0,47.0,34.0,27.0,7.0,8.0,1.0,1.0,2.0,2.0,36.0,24.0,15.0,4.0,7.0,1.0,5.0,65.0,628.0,87.0,468.0,GER,2000,0,0,1,0,0,4.0,0.0,0.0
2000-308,Munich,32,1,2000-05-01,25,102358,1.0,1,Thomas Enqvist,1,190.0,SWE,26.1,102562,0.0,1,Jiri Novak,1,190.0,CZE,25.1,6-3 6-4,3,QF,69.0,6.0,1.0,73.0,48.0,35.0,14.0,10.0,6.0,6.0,4.0,3.0,55.0,32.0,22.0,12.0,9.0,1.0,3.0,9.0,1749.0,42.0,822.0,GER,2000,0,0,1,0,0,5.0,8.0,0.0
2000-308,Munich,32,1,2000-05-01,26,103163,3.0,1,Tommy Haas,1,188.0,GER,22.0,102768,0.0,0,Federico Browne,1,180.0,ARG,24.0,6-3 6-4,3,QF,65.0,6.0,5.0,50.0,27.0,24.0,15.0,10.0,1.0,2.0,4.0,1.0,59.0,44.0,28.0,6.0,9.0,8.0,11.0,19.0,1230.0,136.0,287.0,GER,2000,1,0,1,0,0,5.0,7.0,0.0
2000-308,Munich,32,1,2000-05-01,27,103018,0.0,1,Max Mirnyi,1,196.0,BLR,22.8,101897,6.0,1,Fernando Meligeni,0,180.0,BRA,29.0,7-5 6-3,3,QF,78.0,2.0,3.0,70.0,43.0,30.0,15.0,11.0,3.0,5.0,3.0,7.0,66.0,43.0,24.0,11.0,10.0,8.0,12.0,65.0,628.0,36.0,910.0,GER,2000,0,0,1,0,0,5.0,0.0,6.0
2000-308,Munich,32,1,2000-05-01,28,102644,7.0,1,Franco Squillari,0,183.0,ARG,24.6,101962,2.0,1,Younes El Aynaoui,1,193.0,MAR,28.6,2-6 6-2 7-6(6),3,QF,137.0,3.0,2.0,98.0,60.0,39.0,22.0,14.0,5.0,10.0,11.0,2.0,101.0,51.0,35.0,22.0,14.0,9.0,14.0,52.0,733.0,16.0,1325.0,GER,2000,0,0,1,0,0,5.0,6.0,7.0
2000-308,Munich,32,1,2000-05-01,29,103163,3.0,1,Tommy Haas,1,188.0,GER,22.0,102358,1.0,1,Thomas Enqvist,1,190.0,SWE,26.1,7-6(5) 1-6 6-4,3,SF,108.0,10.0,8.0,103.0,59.0,42.0,16.0,15.0,7.0,12.0,4.0,1.0,78.0,46.0,35.0,18.0,14.0,0.0,3.0,19.0,1230.0,9.0,1749.0,GER,2000,1,0,1,0,0,6.0,7.0,8.0
2000-308,Munich,32,1,2000-05-01,30,102644,7.0,1,Franco Squillari,0,183.0,ARG,24.6,103018,0.0,1,Max Mirnyi,1,196.0,BLR,22.8,6-2 6-4,3,SF,75.0,2.0,7.0,54.0,31.0,27.0,8.0,9.0,0.0,1.0,2.0,2.0,71.0,50.0,26.0,10.0,9.0,9.0,13.0,52.0,733.0,65.0,628.0,GER,2000,0,0,1,0,0,6.0,6.0,0.0
2000-308,Munich,32,1,2000-05-01,31,102644,7.0,1,Franco Squillari,0,183.0,ARG,24.6,103163,3.0,1,Tommy Haas,1,188.0,GER,22.0,6-4 6-4,3,F,76.0,2.0,2.0,53.0,33.0,25.0,13.0,10.0,0.0,1.0,1.0,2.0,60.0,39.0,25.0,10.0,10.0,2.0,5.0,52.0,733.0,19.0,1230.0,GER,2000,0,1,1,0,0,7.0,6.0,7.0
2000-311,Queen's Club,56,1,2000-06-12,1,102179,0.0,1,Antony Dupuis,1,185.0,FRA,27.2,101320,0.0,1,Magnus Gustafsson,1,185.0,SWE,33.4,4-6 6-3 6-4,3,R64,113.0,5.0,0.0,102.0,63.0,45.0,22.0,15.0,10.0,12.0,6.0,7.0,78.0,44.0,34.0,17.0,14.0,4.0,7.0,105.0,372.0,77.0,532.0,GBR,2000,0,0,0,1,0,2.0,0.0,0.0
2000-311,Queen's Club,56,1,2000-06-12,2,101150,0.0,1,Gianluca Pozzi,0,180.0,ITA,34.9,101733,0.0,1,Jan Siemerink,0,183.0,NED,30.1,6-3 4-6 6-1,3,R64,112.0,4.0,5.0,92.0,47.0,35.0,25.0,13.0,9.0,11.0,6.0,7.0,97.0,54.0,33.0,20.0,13.0,11.0,16.0,76.0,541.0,125.0,310.0,GBR,2000,0,0,0,1,0,2.0,0.0,0.0
2000-311,Queen's Club,56,1,2000-06-12,3,101086,0.0,1,Ronald Agenor,1,180.0,USA,35.5,101820,15.0,1,Marc Rosset,1,201.0,SUI,29.5,6-3 2-0 RET,3,R64,42.0,2.0,0.0,31.0,22.0,20.0,4.0,6.0,0.0,0.0,3.0,5.0,36.0,16.0,12.0,7.0,5.0,2.0,4.0,97.0,406.0,34.0,920.0,GBR,2000,0,0,0,1,0,2.0,0.0,4.0
2000-311,Queen's Club,56,1,2000-06-12,4,102257,9.0,1,Greg Rusedski,0,193.0,GBR,26.7,101965,0.0,1,Wayne Ferreira,1,185.0,RSA,28.7,7-5 6-4,3,R64,67.0,14.0,5.0,61.0,34.0,28.0,15.0,11.0,3.0,4.0,7.0,7.0,68.0,33.0,22.0,19.0,11.0,5.0,8.0,20.0,1208.0,42.0,824.0,GBR,2000,1,0,0,1,0,2.0,6.0,0.0
2000-311,Queen's Club,56,1,2000-06-12,5,102533,0.0,1,Jens Knippschild,1,190.0,GER,25.3,102755,0.0,0,Alex Witt,1,184.35417982733208,USA,24.2,3-6 6-4 6-3,3,R64,96.0,7.0,3.0,70.0,34.0,29.0,22.0,14.0,2.0,4.0,8.0,4.0,97.0,50.0,32.0,26.0,14.0,5.0,8.0,114.0,360.0,498.0,41.0,GBR,2000,0,0,0,1,0,2.0,0.0,0.0
2000-311,Queen's Club,56,1,2000-06-12,6,102369,0.0,1,Julien Boutter,1,190.0,FRA,26.1,102455,0.0,1,Lorenzo Manta,1,190.0,SUI,25.7,6-2 6-4,3,R64,56.0,10.0,5.0,53.0,35.0,29.0,8.0,9.0,2.0,3.0,2.0,9.0,58.0,25.0,17.0,13.0,9.0,1.0,5.0,92.0,418.0,103.0,376.0,GBR,2000,0,0,0,1,0,2.0,0.0,0.0
2000-311,Queen's Club,56,1,2000-06-12,7,102998,0.0,1,Jan Michael Gambill,1,190.0,USA,23.0,102437,0.0,1,Adrian Voinea,1,185.0,ROU,25.8,6-3 6-3,3,R64,63.0,8.0,8.0,55.0,31.0,27.0,13.0,9.0,2.0,2.0,5.0,4.0,52.0,23.0,18.0,13.0,9.0,1.0,4.0,62.0,647.0,87.0,449.0,GBR,2000,0,0,0,1,0,2.0,0.0,0.0
2000-311,Queen's Club,56,1,2000-06-12,8,102925,0.0,1,Justin Gimelstob,1,196.0,USA,23.3,102434,0.0,1,Vincent Spadea,1,183.0,USA,25.9,2-6 6-4 6-1,3,R64,94.0,5.0,1.0,69.0,40.0,29.0,16.0,12.0,2.0,4.0,1.0,4.0,78.0,35.0,21.0,24.0,13.0,4.0,8.0,102.0,380.0,58.0,670.0,GBR,2000,0,0,0,1,0,2.0,0.0,0.0
2000-311,Queen's Club,56,1,2000-06-12,9,102148,13.0,1,Fabrice Santoro,1,178.0,FRA,27.5,102834,0.0,1,Paul Goldstein,1,178.0,USA,23.8,7-6(3) 6-1,3,R64,77.0,4.0,5.0,81.0,41.0,28.0,20.0,10.0,8.0,11.0,0.0,2.0,59.0,34.0,19.0,8.0,9.0,2.0,7.0,27.0,981.0,74.0,554.0,GBR,2000,0,0,0,1,0,2.0,5.0,0.0
2000-311,Queen's Club,56,1,2000-06-12,10,102882,11.0,1,Mark Philippoussis,1,196.0,AUS,23.5,101885,0.0,1,Wayne Arthurs,0,190.0,AUS,29.2,6-3 7-5,3,R64,64.0,12.0,6.0,60.0,32.0,27.0,17.0,11.0,2.0,3.0,12.0,2.0,53.0,32.0,20.0,14.0,10.0,2.0,5.0,17.0,1271.0,95.0,416.0,GBR,2000,0,0,0,1,0,2.0,5.0,0.0
2000-311,Queen's Club,56,1,2000-06-12,11,101964,0.0,1,Goran Ivanisevic,0,193.0,CRO,28.7,102133,0.0,1,Laurence Tieleman,1,180.0,ITA,27.5,7-5 7-5,3,R64,63.0,16.0,3.0,64.0,40.0,37.0,14.0,12.0,4.0,4.0,16.0,3.0,70.0,37.0,27.0,20.0,12.0,0.0,2.0,63.0,617.0,91.0,433.0,GBR,2000,0,0,0,1,0,2.0,0.0,0.0
2000-311,Queen's Club,56,1,2000-06-12,12,101609,0.0,0,David Wheaton,1,193.0,USA,31.0,103714,0.0,1,Andreas Vinciguerra,0,180.0,SWE,19.3,6-3 6-2,3,R64,68.0,5.0,5.0,59.0,35.0,27.0,12.0,9.0,3.0,4.0,5.0,4.0,55.0,26.0,18.0,10.0,8.0,2.0,6.0,436.0,56.0,40.0,832.0,GBR,2000,0,0,0,1,0,2.0,0.0,0.0
2000-311,Queen's Club,56,1,2000-06-12,13,102344,0.0,1,Karol Kucera,1,188.0,SVK,26.2,102443,0.0,0,Barry Cowan,0,188.0,GBR,25.7,6-2 7-5,3,R64,72.0,7.0,2.0,59.0,32.0,26.0,19.0,10.0,5.0,5.0,3.0,10.0,63.0,30.0,22.0,14.0,10.0,2.0,5.0,36.0,870.0,170.0,206.0,GBR,2000,0,1,0,1,0,2.0,0.0,0.0
2000-311,Queen's Club,56,1,2000-06-12,14,101647,0.0,1,Byron Black,1,175.0,ZIM,30.6,101902,0.0,1,Stephane Huet,0,180.0,FRA,29.1,6-3 6-1,3,R64,40.0,1.0,1.0,44.0,32.0,24.0,6.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,15.0,7.0,8.0,2.0,7.0,64.0,611.0,106.0,371.0,GBR,2000,0,0,0,1,0,2.0,0.0,0.0
2000-311,Queen's Club,56,1,2000-06-12,15,102318,12.0,1,Andrei Pavel,1,183.0,ROU,26.3,103171,0.0,0,Raemon Sluiter,1,185.0,NED,22.1,6-7(10) 6-3 6-4,3,R64,117.0,13.0,2.0,104.0,62.0,44.0,29.0,16.0,1.0,2.0,5.0,6.0,111.0,51.0,35.0,35.0,15.0,6.0,9.0,26.0,983.0,128.0,303.0,GBR,2000,0,0,0,1,0,2.0,5.0,0.0
2000-311,Queen's Club,56,1,2000-06-12,16,103206,14.0,1,Sebastien Grosjean,1,175.0,FRA,22.0,102567,0.0,1,George Bastl,1,183.0,SUI,25.1,6-1 6-0,3,R64,47.0,5.0,1.0,40.0,20.0,15.0,12.0,6.0,3.0,3.0,0.0,6.0,42.0,23.0,9.0,4.0,7.0,6.0,12.0,33.0,922.0,71.0,569.0,GBR,2000,0,0,0,1,0,2.0,4.0,0.0
2000-311,Queen's Club,56,1,2000-06-12,17,102106,0.0,1,Davide Sanguinetti,1,188.0,ITA,27.7,103114,0.0,0,Martin Lee,0,180.0,GBR,22.4,6-7(5) 6-4 6-2,3,R64,115.0,7.0,2.0,99.0,52.0,41.0,24.0,15.0,3.0,5.0,6.0,3.0,99.0,50.0,42.0,15.0,15.0,5.0,10.0,104.0,375.0,289.0,106.0,GBR,2000,0,1,0,1,0,2.0,0.0,0.0
2000-311,Queen's Club,56,1,2000-06-12,18,102110,0.0,1,Daniel Nestor,0,190.0,CAN,27.7,102205,0.0,0,Sebastien Lareau,1,183.0,CAN,27.1,6-4 2-6 7-6(2),3,R64,107.0,8.0,4.0,88.0,51.0,35.0,22.0,15.0,4.0,8.0,10.0,8.0,90.0,42.0,32.0,25.0,15.0,4.0,7.0,163.0,218.0,137.0,273.0,GBR,2000,0,0,0,1,0,2.0,0.0,0.0
2000-311,Queen's Club,56,1,2000-06-12,19,103184,0.0,0,Bob Bryan,0,193.0,USA,22.1,102227,0.0,1,Sargis Sargsian,1,180.0,ARM,27.0,6-3 3-6 6-4,3,R64,104.0,13.0,3.0,92.0,60.0,50.0,14.0,14.0,8.0,9.0,16.0,5.0,85.0,58.0,47.0,11.0,14.0,1.0,3.0,202.0,166.0,78.0,525.0,GBR,2000,0,0,0,1,0,2.0,0.0,0.0
2000-311,Queen's Club,56,1,2000-06-12,20,103018,0.0,1,Max Mirnyi,1,196.0,BLR,22.9,103082,0.0,1,Markus Hantschk,1,188.0,GER,22.5,6-3 7-6(4),3,R64,73.0,4.0,2.0,65.0,43.0,33.0,13.0,11.0,3.0,5.0,2.0,4.0,64.0,31.0,18.0,18.0,10.0,2.0,5.0,60.0,657.0,90.0,439.0,GBR,2000,0,0,0,1,0,2.0,0.0,0.0
2000-311,Queen's Club,56,1,2000-06-12,21,101774,10.0,1,Todd Martin,1,198.0,USA,29.9,103387,0.0,1,Paradorn Srichaphan,1,185.0,THA,20.9,7-6(4) 6-4,3,R64,85.0,7.0,6.0,85.0,51.0,43.0,12.0,11.0,3.0,4.0,6.0,7.0,66.0,29.0,24.0,15.0,10.0,2.0,4.0,22.0,1163.0,88.0,449.0,GBR,2000,0,0,0,1,0,2.0,5.0,0.0
2000-311,Queen's Club,56,1,2000-06-12,22,102987,0.0,1,Andre Sa,1,185.0,BRA,23.1,102776,16.0,1,Andrew Ilie,1,180.0,AUS,24.1,4-6 6-3 7-6(0),3,R64,131.0,3.0,11.0,113.0,62.0,42.0,24.0,15.0,12.0,17.0,1.0,8.0,123.0,56.0,40.0,25.0,16.0,13.0,19.0,84.0,483.0,39.0,838.0,GBR,2000,0,0,0,1,0,2.0,0.0,4.0
2000-311,Queen's Club,56,1,2000-06-12,23,103566,0.0,0,Michael Llodra,0,190.0,FRA,20.0,103294,0.0,1,Christophe Rochus,1,170.0,BEL,21.4,5-7 6-4 6-3,3,R64,111.0,9.0,7.0,82.0,38.0,32.0,26.0,15.0,1.0,3.0,0.0,11.0,138.0,74.0,49.0,30.0,16.0,13.0,17.0,169.0,208.0,86.0,452.0,GBR,2000,0,0,0,1,0,2.0,0.0,0.0
2000-311,Queen's Club,56,1,2000-06-12,24,103157,0.0,0,Arvind Parmar,1,193.0,GBR,22.2,102401,0.0,0,Scott Draper,0,178.0,AUS,26.0,7-6(7) 2-6 6-0,3,R64,83.0,11.0,3.0,79.0,46.0,31.0,20.0,13.0,3.0,5.0,11.0,6.0,84.0,47.0,36.0,15.0,13.0,1.0,4.0,157.0,234.0,400.0,62.0,GBR,2000,1,0,0,1,0,2.0,0.0,0.0
2000-311,Queen's Club,56,1,2000-06-12,25,101736,1.0,1,Andre Agassi,1,180.0,USA,30.1,102179,0.0,1,Antony Dupuis,1,185.0,FRA,27.2,6-1 5-7 6-3,3,R32,101.0,13.0,14.0,93.0,48.0,36.0,27.0,14.0,9.0,10.0,10.0,3.0,87.0,54.0,32.0,19.0,14.0,4.0,8.0,1.0,4370.0,105.0,372.0,GBR,2000,0,0,0,1,0,3.0,8.0,0.0
2000-311,Queen's Club,56,1,2000-06-12,26,101150,0.0,1,Gianluca Pozzi,0,180.0,ITA,34.9,101086,0.0,1,Ronald Agenor,1,180.0,USA,35.5,6-3 4-6 6-0,3,R32,103.0,7.0,5.0,72.0,35.0,29.0,20.0,12.0,5.0,6.0,3.0,3.0,93.0,65.0,42.0,10.0,13.0,8.0,13.0,76.0,541.0,97.0,406.0,GBR,2000,0,0,0,1,0,3.0,0.0,0.0
2000-311,Queen's Club,56,1,2000-06-12,27,102257,9.0,1,Greg Rusedski,0,193.0,GBR,26.7,102533,0.0,1,Jens Knippschild,1,190.0,GER,25.3,7-6(2) 7-6(9),3,R32,92.0,16.0,7.0,93.0,51.0,46.0,23.0,12.0,5.0,5.0,7.0,4.0,83.0,43.0,37.0,24.0,12.0,3.0,3.0,20.0,1208.0,114.0,360.0,GBR,2000,1,0,0,1,0,3.0,6.0,0.0
2000-311,Queen's Club,56,1,2000-06-12,28,103498,7.0,1,Marat Safin,1,193.0,RUS,20.3,102369,0.0,1,Julien Boutter,1,190.0,FRA,26.1,7-5 5-7 6-3,3,R32,120.0,9.0,5.0,107.0,56.0,41.0,29.0,17.0,4.0,7.0,16.0,17.0,110.0,56.0,45.0,21.0,16.0,4.0,8.0,8.0,1883.0,92.0,418.0,GBR,2000,0,0,0,1,0,3.0,6.0,0.0
2000-311,Queen's Club,56,1,2000-06-12,29,101611,4.0,1,Cedric Pioline,1,188.0,FRA,30.9,102998,0.0,1,Jan Michael Gambill,1,190.0,USA,23.0,5-7 6-2 6-3,3,R32,105.0,6.0,6.0,92.0,52.0,41.0,23.0,15.0,4.0,5.0,11.0,4.0,84.0,42.0,36.0,16.0,14.0,3.0,6.0,6.0,2307.0,62.0,647.0,GBR,2000,0,0,0,1,0,3.0,7.0,0.0
2000-311,Queen's Club,56,1,2000-06-12,30,102925,0.0,1,Justin Gimelstob,1,196.0,USA,23.3,102148,13.0,1,Fabrice Santoro,1,178.0,FRA,27.5,4-6 6-4 6-0,3,R32,88.0,9.0,3.0,70.0,38.0,32.0,19.0,13.0,1.0,2.0,1.0,5.0,73.0,40.0,29.0,16.0,13.0,2.0,6.0,102.0,380.0,27.0,981.0,GBR,2000,0,0,0,1,0,3.0,0.0,5.0
