tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,tourney_ioc,tourney_year,w_host,l_host
2005-1720,Bangkok,Hard,32,A,2005-09-26,19,104499,,,Jimmy Wang,R,178.0,TPE,20.6,103163,4.0,,Tommy Haas,R,188.0,GER,27.4,7-5 6-3,3,R16,77.0,5.0,0.0,56.0,30.0,23.0,13.0,11.0,0.0,3.0,2.0,2.0,61.0,37.0,25.0,7.0,10.0,3.0,8.0,102.0,410.0,39.0,880.0,,2005,0,0
2005-1720,Bangkok,Hard,32,A,2005-09-26,20,103813,6.0,,Jarkko Nieminen,L,185.0,FIN,24.1,104098,,,Dmitry Tursunov,R,185.0,RUS,22.7,7-6(2) 6-4,3,R16,97.0,4.0,3.0,73.0,47.0,30.0,18.0,11.0,3.0,5.0,12.0,4.0,81.0,51.0,39.0,9.0,11.0,8.0,11.0,42.0,852.0,131.0,317.0,,2005,0,0
2005-1720,Bangkok,Hard,32,A,2005-09-26,21,104918,,WC,Andy Murray,R,190.0,GBR,18.3,104417,5.0,,Robin Soderling,R,193.0,SWE,21.1,7-6(3) 7-6(5),3,R16,113.0,6.0,4.0,95.0,38.0,32.0,29.0,12.0,4.0,7.0,10.0,5.0,92.0,60.0,44.0,12.0,12.0,7.0,10.0,109.0,396.0,41.0,865.0,,2005,0,0
2005-1720,Bangkok,Hard,32,A,2005-09-26,22,104068,3.0,,Robby Ginepri,R,183.0,USA,22.9,102143,,Q,Nicolas Thomann,R,183.0,FRA,32.8,6-3 7-6(4),3,R16,91.0,13.0,2.0,75.0,48.0,32.0,15.0,11.0,0.0,2.0,8.0,2.0,76.0,31.0,25.0,18.0,10.0,8.0,11.0,21.0,1240.0,285.0,122.0,,2005,0,0
2005-1720,Bangkok,Hard,32,A,2005-09-26,23,103387,7.0,,Paradorn Srichaphan,R,185.0,THA,26.2,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,22.3,7-5 6-4,3,R16,86.0,6.0,5.0,82.0,40.0,28.0,20.0,11.0,5.0,8.0,1.0,4.0,67.0,46.0,30.0,5.0,11.0,6.0,11.0,57.0,700.0,86.0,460.0,,2005,0,0
2005-1720,Bangkok,Hard,32,A,2005-09-26,24,103720,2.0,,Lleyton Hewitt,R,180.0,AUS,24.5,102925,,,Justin Gimelstob,R,196.0,USA,28.6,6-4 5-7 7-6(9),3,R16,148.0,7.0,6.0,111.0,58.0,41.0,23.0,17.0,4.0,10.0,12.0,5.0,108.0,61.0,39.0,23.0,17.0,1.0,7.0,5.0,3085.0,108.0,398.0,,2005,0,0
2005-1720,Bangkok,Hard,32,A,2005-09-26,25,103819,1.0,,Roger Federer,R,185.0,SUI,24.1,104180,,,Gilles Muller,L,193.0,LUX,22.3,6-4 6-3,3,QF,71.0,6.0,0.0,50.0,28.0,24.0,13.0,9.0,0.0,0.0,7.0,3.0,68.0,39.0,27.0,12.0,10.0,8.0,11.0,1.0,6975.0,66.0,558.0,,2005,0,0
2005-1720,Bangkok,Hard,32,A,2005-09-26,26,103813,6.0,,Jarkko Nieminen,L,185.0,FIN,24.1,104499,,,Jimmy Wang,R,178.0,TPE,20.6,6-4 6-7(3) 6-4,3,QF,148.0,5.0,2.0,101.0,67.0,48.0,17.0,16.0,8.0,11.0,4.0,3.0,115.0,68.0,42.0,25.0,16.0,12.0,17.0,42.0,852.0,102.0,410.0,,2005,0,0
2005-1720,Bangkok,Hard,32,A,2005-09-26,27,104918,,WC,Andy Murray,R,190.0,GBR,18.3,104068,3.0,,Robby Ginepri,R,183.0,USA,22.9,4-6 6-4 6-3,3,QF,77.0,10.0,1.0,72.0,35.0,27.0,23.0,14.0,1.0,3.0,8.0,5.0,89.0,62.0,45.0,12.0,15.0,3.0,7.0,109.0,396.0,21.0,1240.0,,2005,0,0
2005-1720,Bangkok,Hard,32,A,2005-09-26,28,103387,7.0,,Paradorn Srichaphan,R,185.0,THA,26.2,103720,2.0,,Lleyton Hewitt,R,180.0,AUS,24.5,W/O,3,QF,,,,,,,,,,,,,,,,,,,,57.0,700.0,5.0,3085.0,,2005,0,0
2005-1720,Bangkok,Hard,32,A,2005-09-26,29,103819,1.0,,Roger Federer,R,185.0,SUI,24.1,103813,6.0,,Jarkko Nieminen,L,185.0,FIN,24.1,6-3 6-4,3,SF,57.0,4.0,2.0,56.0,44.0,33.0,7.0,10.0,2.0,3.0,2.0,1.0,51.0,39.0,22.0,6.0,9.0,2.0,5.0,1.0,6975.0,42.0,852.0,,2005,0,0
2005-1720,Bangkok,Hard,32,A,2005-09-26,30,104918,,WC,Andy Murray,R,190.0,GBR,18.3,103387,7.0,,Paradorn Srichaphan,R,185.0,THA,26.2,6-7(3) 7-5 6-2,3,SF,161.0,8.0,5.0,113.0,53.0,42.0,31.0,16.0,5.0,6.0,8.0,3.0,112.0,62.0,44.0,24.0,16.0,2.0,6.0,109.0,396.0,57.0,700.0,,2005,0,0
2005-1720,Bangkok,Hard,32,A,2005-09-26,31,103819,1.0,,Roger Federer,R,185.0,SUI,24.1,104918,,WC,Andy Murray,R,190.0,GBR,18.3,6-3 7-5,3,F,86.0,2.0,2.0,67.0,36.0,26.0,21.0,11.0,2.0,3.0,6.0,3.0,75.0,34.0,24.0,20.0,10.0,6.0,9.0,1.0,6975.0,109.0,396.0,,2005,0,0
2005-301,Auckland,Hard,32,A,2005-01-10,1,103909,1.0,,Guillermo Coria,R,175.0,ARG,22.9,102854,,,Sjeng Schalken,R,193.0,NED,28.3,6-0 6-3,3,R32,72.0,1.0,6.0,55.0,31.0,24.0,11.0,8.0,4.0,5.0,0.0,1.0,43.0,34.0,15.0,3.0,7.0,2.0,7.0,6.0,2400.0,60.0,635.0,NZL,2005,0,0
2005-301,Auckland,Hard,32,A,2005-01-10,2,102642,,,Cyril Saulnier,R,190.0,FRA,29.4,104180,,,Gilles Muller,L,193.0,LUX,21.6,6-4 6-4,3,R32,68.0,7.0,2.0,61.0,39.0,31.0,13.0,10.0,4.0,4.0,4.0,2.0,63.0,41.0,27.0,12.0,10.0,2.0,4.0,55.0,729.0,67.0,580.0,NZL,2005,0,0
2005-301,Auckland,Hard,32,A,2005-01-10,3,103487,,Q,Federico Luzzi,R,188.0,ITA,25.0,104338,,,Juan Monaco,R,185.0,ARG,20.7,6-4 6-4,3,R32,73.0,6.0,4.0,60.0,31.0,25.0,13.0,10.0,4.0,6.0,1.0,3.0,58.0,40.0,22.0,9.0,10.0,3.0,7.0,224.0,181.0,82.0,478.0,NZL,2005,0,0
2005-301,Auckland,Hard,32,A,2005-01-10,4,103694,,,Olivier Rochus,R,168.0,BEL,23.9,103632,8.0,,Luis Horna,R,180.0,PER,24.3,6-3 6-1,3,R32,64.0,1.0,1.0,46.0,25.0,22.0,12.0,8.0,2.0,2.0,5.0,0.0,47.0,33.0,20.0,5.0,8.0,2.0,6.0,58.0,645.0,39.0,925.0,NZL,2005,0,0
2005-301,Auckland,Hard,32,A,2005-01-10,5,103103,3.0,,Dominik Hrbaty,R,183.0,SVK,27.0,104745,,,Rafael Nadal,L,185.0,ESP,18.6,6-3 RET,3,R32,60.0,1.0,3.0,34.0,17.0,10.0,9.0,5.0,8.0,10.0,1.0,1.0,54.0,38.0,18.0,7.0,4.0,9.0,12.0,20.0,1261.0,50.0,795.0,NZL,2005,0,0
2005-301,Auckland,Hard,32,A,2005-01-10,6,104076,,,Jose Acasuso,R,190.0,ARG,22.2,103898,,,Julien Benneteau,R,185.0,FRA,23.0,6-1 3-6 6-4,3,R32,127.0,5.0,3.0,75.0,28.0,21.0,28.0,13.0,4.0,7.0,2.0,3.0,88.0,56.0,39.0,11.0,13.0,3.0,8.0,66.0,581.0,64.0,598.0,NZL,2005,0,0
2005-301,Auckland,Hard,32,A,2005-01-10,7,103252,,,Alberto Martin,R,175.0,ESP,26.3,104259,,Q,Philipp Kohlschreiber,R,178.0,GER,21.2,6-4 7-5,3,R32,111.0,0.0,3.0,91.0,53.0,37.0,20.0,11.0,9.0,10.0,2.0,5.0,74.0,38.0,26.0,18.0,11.0,11.0,14.0,69.0,573.0,88.0,458.0,NZL,2005,0,0
2005-301,Auckland,Hard,32,A,2005-01-10,8,103401,,Q,Jan Hernych,R,190.0,CZE,25.5,103507,7.0,,Juan Carlos Ferrero,R,183.0,ESP,24.9,6-7(1) 6-1 6-3,3,R32,113.0,4.0,3.0,86.0,54.0,40.0,15.0,14.0,4.0,7.0,5.0,5.0,95.0,52.0,35.0,17.0,14.0,4.0,11.0,78.0,484.0,32.0,955.0,NZL,2005,0,0
2005-301,Auckland,Hard,32,A,2005-01-10,9,103602,5.0,,Fernando Gonzalez,R,183.0,CHI,24.4,103484,,WC,James Blake,R,185.0,USA,25.0,7-6(4) 6-1,3,R32,76.0,5.0,3.0,71.0,38.0,29.0,20.0,10.0,5.0,6.0,1.0,2.0,54.0,30.0,20.0,12.0,9.0,1.0,4.0,23.0,1235.0,96.0,440.0,NZL,2005,0,0
2005-301,Auckland,Hard,32,A,2005-01-10,10,103151,,,Mariano Zabaleta,R,183.0,ARG,26.8,110685,,WC,G D Jones,R,183.0,NZL,18.7,6-0 6-2,3,R32,48.0,3.0,3.0,36.0,20.0,18.0,7.0,7.0,0.0,1.0,0.0,5.0,39.0,24.0,7.0,7.0,7.0,3.0,9.0,54.0,735.0,,,NZL,2005,0,1
2005-301,Auckland,Hard,32,A,2005-01-10,11,104068,,,Robby Ginepri,R,183.0,USA,22.2,102860,,,Agustin Calleri,R,183.0,ARG,28.3,2-6 6-4 6-3,3,R32,91.0,3.0,2.0,82.0,55.0,41.0,9.0,14.0,3.0,6.0,6.0,4.0,79.0,35.0,28.0,19.0,13.0,1.0,4.0,62.0,625.0,65.0,590.0,NZL,2005,0,0
2005-301,Auckland,Hard,32,A,2005-01-10,12,102434,4.0,,Vincent Spadea,R,183.0,USA,30.4,103176,,,David Sanchez,R,183.0,ESP,26.7,6-0 6-0,3,R32,45.0,1.0,1.0,33.0,16.0,13.0,12.0,6.0,0.0,0.0,0.0,2.0,34.0,22.0,9.0,0.0,6.0,4.0,10.0,19.0,1285.0,72.0,528.0,NZL,2005,0,0
2005-301,Auckland,Hard,32,A,2005-01-10,13,103428,6.0,,Juan Ignacio Chela,R,190.0,ARG,25.3,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,21.6,6-2 6-2,3,R32,73.0,0.0,0.0,46.0,32.0,24.0,9.0,8.0,0.0,0.0,2.0,2.0,64.0,39.0,20.0,12.0,8.0,9.0,13.0,26.0,1170.0,108.0,412.0,NZL,2005,0,0
2005-301,Auckland,Hard,32,A,2005-01-10,14,103672,,,Ricardo Mello,L,175.0,BRA,24.0,102035,,,Jonas Bjorkman,R,183.0,SWE,32.8,6-4 6-1,3,R32,63.0,5.0,2.0,51.0,36.0,24.0,8.0,9.0,2.0,4.0,2.0,2.0,50.0,21.0,11.0,12.0,8.0,1.0,6.0,61.0,632.0,71.0,530.0,NZL,2005,0,0
2005-301,Auckland,Hard,32,A,2005-01-10,15,103808,,,Potito Starace,R,188.0,ITA,23.4,103066,,WC,Mark Nielsen,R,185.0,NZL,27.2,6-4 6-4,3,R32,77.0,5.0,1.0,59.0,50.0,34.0,7.0,10.0,3.0,4.0,4.0,5.0,61.0,42.0,30.0,6.0,10.0,4.0,7.0,73.0,526.0,617.0,29.0,NZL,2005,0,1
2005-301,Auckland,Hard,32,A,2005-01-10,16,103171,,Q,Raemon Sluiter,R,185.0,NED,26.7,103990,2.0,,Tommy Robredo,R,180.0,ESP,22.6,4-6 6-4 6-4,3,R32,111.0,12.0,6.0,94.0,48.0,35.0,24.0,15.0,8.0,11.0,4.0,2.0,87.0,48.0,35.0,17.0,15.0,2.0,6.0,79.0,482.0,13.0,1430.0,NZL,2005,0,0
2005-301,Auckland,Hard,32,A,2005-01-10,17,103909,1.0,,Guillermo Coria,R,175.0,ARG,22.9,102642,,,Cyril Saulnier,R,190.0,FRA,29.4,6-3 4-6 7-6(3),3,R16,147.0,6.0,5.0,113.0,68.0,44.0,20.0,15.0,10.0,14.0,8.0,1.0,107.0,54.0,38.0,21.0,16.0,8.0,13.0,6.0,2400.0,55.0,729.0,NZL,2005,0,0
2005-301,Auckland,Hard,32,A,2005-01-10,18,103694,,,Olivier Rochus,R,168.0,BEL,23.9,103487,,Q,Federico Luzzi,R,188.0,ITA,25.0,6-2 6-3,3,R16,65.0,0.0,2.0,53.0,28.0,26.0,13.0,9.0,1.0,1.0,3.0,4.0,46.0,24.0,15.0,8.0,8.0,1.0,4.0,58.0,645.0,224.0,181.0,NZL,2005,0,0
2005-301,Auckland,Hard,32,A,2005-01-10,19,104076,,,Jose Acasuso,R,190.0,ARG,22.2,103103,3.0,,Dominik Hrbaty,R,183.0,SVK,27.0,7-6(5) 6-3,3,R16,82.0,10.0,3.0,70.0,33.0,24.0,24.0,11.0,0.0,0.0,5.0,5.0,61.0,36.0,29.0,14.0,10.0,1.0,2.0,66.0,581.0,20.0,1261.0,NZL,2005,0,0
2005-301,Auckland,Hard,32,A,2005-01-10,20,103401,,Q,Jan Hernych,R,190.0,CZE,25.5,103252,,,Alberto Martin,R,175.0,ESP,26.3,6-4 6-2,3,R16,74.0,3.0,2.0,45.0,28.0,22.0,11.0,9.0,0.0,1.0,3.0,2.0,68.0,41.0,23.0,14.0,9.0,6.0,10.0,78.0,484.0,69.0,573.0,NZL,2005,0,0
2005-301,Auckland,Hard,32,A,2005-01-10,21,103602,5.0,,Fernando Gonzalez,R,183.0,CHI,24.4,103151,,,Mariano Zabaleta,R,183.0,ARG,26.8,6-3 6-4,3,R16,73.0,8.0,2.0,68.0,41.0,32.0,14.0,10.0,5.0,5.0,4.0,0.0,51.0,31.0,23.0,9.0,9.0,1.0,3.0,23.0,1235.0,54.0,735.0,NZL,2005,0,0
2005-301,Auckland,Hard,32,A,2005-01-10,22,104068,,,Robby Ginepri,R,183.0,USA,22.2,102434,4.0,,Vincent Spadea,R,183.0,USA,30.4,7-5 6-3,3,R16,85.0,4.0,1.0,55.0,35.0,26.0,9.0,10.0,2.0,5.0,2.0,3.0,94.0,42.0,27.0,20.0,11.0,12.0,18.0,62.0,625.0,19.0,1285.0,NZL,2005,0,0
2005-301,Auckland,Hard,32,A,2005-01-10,23,103428,6.0,,Juan Ignacio Chela,R,190.0,ARG,25.3,103672,,,Ricardo Mello,L,175.0,BRA,24.0,6-2 6-1,3,R16,55.0,2.0,3.0,43.0,31.0,25.0,7.0,7.0,3.0,3.0,2.0,3.0,48.0,28.0,14.0,7.0,8.0,7.0,12.0,26.0,1170.0,61.0,632.0,NZL,2005,0,0
2005-301,Auckland,Hard,32,A,2005-01-10,24,103808,,,Potito Starace,R,188.0,ITA,23.4,103171,,Q,Raemon Sluiter,R,185.0,NED,26.7,6-4 6-2,3,R16,61.0,1.0,0.0,56.0,47.0,33.0,5.0,9.0,3.0,4.0,2.0,5.0,49.0,24.0,15.0,12.0,9.0,2.0,6.0,73.0,526.0,79.0,482.0,NZL,2005,0,0
2005-301,Auckland,Hard,32,A,2005-01-10,25,103694,,,Olivier Rochus,R,168.0,BEL,23.9,103909,1.0,,Guillermo Coria,R,175.0,ARG,22.9,6-4 6-4,3,QF,91.0,1.0,1.0,61.0,38.0,27.0,15.0,10.0,1.0,2.0,2.0,4.0,71.0,44.0,26.0,15.0,10.0,8.0,11.0,58.0,645.0,6.0,2400.0,NZL,2005,0,0
2005-301,Auckland,Hard,32,A,2005-01-10,26,103401,,Q,Jan Hernych,R,190.0,CZE,25.5,104076,,,Jose Acasuso,R,190.0,ARG,22.2,6-4 7-5,3,QF,71.0,5.0,1.0,64.0,46.0,37.0,10.0,11.0,5.0,5.0,4.0,5.0,63.0,35.0,26.0,15.0,11.0,2.0,4.0,78.0,484.0,66.0,581.0,NZL,2005,0,0
2005-301,Auckland,Hard,32,A,2005-01-10,27,103602,5.0,,Fernando Gonzalez,R,183.0,CHI,24.4,104068,,,Robby Ginepri,R,183.0,USA,22.2,6-3 6-4,3,QF,65.0,7.0,3.0,68.0,43.0,35.0,12.0,10.0,6.0,6.0,4.0,1.0,54.0,38.0,26.0,8.0,9.0,5.0,7.0,23.0,1235.0,62.0,625.0,NZL,2005,0,0
2005-301,Auckland,Hard,32,A,2005-01-10,28,103428,6.0,,Juan Ignacio Chela,R,190.0,ARG,25.3,103808,,,Potito Starace,R,188.0,ITA,23.4,6-1 7-6(5),3,QF,75.0,7.0,2.0,56.0,37.0,29.0,12.0,9.0,0.0,0.0,3.0,5.0,72.0,48.0,28.0,12.0,10.0,4.0,7.0,26.0,1170.0,73.0,526.0,NZL,2005,0,0
2005-301,Auckland,Hard,32,A,2005-01-10,29,103694,,,Olivier Rochus,R,168.0,BEL,23.9,103401,,Q,Jan Hernych,R,190.0,CZE,25.5,6-3 6-1,3,SF,57.0,1.0,1.0,41.0,26.0,20.0,11.0,8.0,2.0,3.0,0.0,1.0,48.0,27.0,16.0,6.0,8.0,4.0,9.0,58.0,645.0,78.0,484.0,NZL,2005,0,0
2005-301,Auckland,Hard,32,A,2005-01-10,30,103602,5.0,,Fernando Gonzalez,R,183.0,CHI,24.4,103428,6.0,,Juan Ignacio Chela,R,190.0,ARG,25.3,6-4 6-2,3,SF,68.0,2.0,2.0,49.0,34.0,26.0,6.0,9.0,0.0,2.0,0.0,0.0,61.0,38.0,17.0,12.0,9.0,3.0,8.0,23.0,1235.0,26.0,1170.0,NZL,2005,0,0
2005-301,Auckland,Hard,32,A,2005-01-10,31,103602,5.0,,Fernando Gonzalez,R,183.0,CHI,24.4,103694,,,Olivier Rochus,R,168.0,BEL,23.9,6-4 6-2,3,F,70.0,6.0,0.0,48.0,34.0,27.0,10.0,9.0,2.0,2.0,0.0,1.0,64.0,43.0,28.0,7.0,9.0,9.0,12.0,23.0,1235.0,58.0,645.0,NZL,2005,0,0
2005-306,St. Poelten,Clay,32,A,2005-05-16,1,103786,1.0,,Nikolay Davydenko,R,178.0,RUS,23.9,103455,,Q,Michal Mertinak,R,180.0,SVK,25.5,6-3 6-2,3,R32,73.0,3.0,2.0,46.0,33.0,22.0,9.0,8.0,1.0,2.0,2.0,2.0,55.0,37.0,18.0,6.0,9.0,3.0,8.0,13.0,1505.0,145.0,302.0,AUT,2005,0,0
2005-306,St. Poelten,Clay,32,A,2005-05-16,2,102854,,,Sjeng Schalken,R,193.0,NED,28.6,103240,,,Kevin Kim,R,180.0,USA,26.8,6-3 2-6 6-3,3,R32,113.0,1.0,3.0,97.0,62.0,35.0,21.0,13.0,9.0,13.0,5.0,2.0,91.0,66.0,43.0,9.0,13.0,8.0,13.0,92.0,450.0,68.0,571.0,AUT,2005,0,0
2005-306,St. Poelten,Clay,32,A,2005-05-16,3,102456,,WC,Felix Mantilla,R,180.0,ESP,30.6,103032,,Q,Francisco Fogues,L,190.0,ESP,27.7,7-6(10) 7-5,3,R32,113.0,1.0,3.0,76.0,39.0,32.0,19.0,12.0,2.0,4.0,4.0,0.0,82.0,55.0,34.0,17.0,12.0,5.0,8.0,89.0,458.0,333.0,102.0,AUT,2005,0,0
2005-306,St. Poelten,Clay,32,A,2005-05-16,4,103264,5.0,,Mariano Puerta,L,180.0,ARG,26.6,102231,,,Alex Calatrava,R,190.0,ESP,31.9,7-5 6-2,3,R32,77.0,3.0,2.0,55.0,35.0,28.0,10.0,10.0,3.0,5.0,7.0,3.0,54.0,35.0,25.0,3.0,10.0,3.0,8.0,39.0,919.0,87.0,473.0,AUT,2005,0,0
2005-306,St. Poelten,Clay,32,A,2005-05-16,5,104076,,,Jose Acasuso,R,190.0,ARG,22.5,104214,3.0,,Igor Andreev,R,185.0,RUS,21.8,3-6 6-3 6-2,3,R32,105.0,4.0,2.0,74.0,40.0,31.0,15.0,13.0,4.0,7.0,4.0,2.0,69.0,39.0,26.0,13.0,13.0,2.0,7.0,69.0,561.0,38.0,925.0,AUT,2005,0,0
2005-306,St. Poelten,Clay,32,A,2005-05-16,6,104597,,,Nicolas Almagro,R,183.0,ESP,19.7,103333,,,Ivo Karlovic,R,208.0,CRO,26.2,7-6(2) 7-6(3),3,R32,80.0,2.0,2.0,80.0,58.0,45.0,15.0,12.0,6.0,7.0,17.0,1.0,67.0,44.0,37.0,14.0,12.0,0.0,1.0,78.0,501.0,79.0,500.0,AUT,2005,0,0
2005-306,St. Poelten,Clay,32,A,2005-05-16,7,103812,,,Victor Hanescu,R,198.0,ROU,23.8,103401,,,Jan Hernych,R,190.0,CZE,25.8,4-6 6-1 6-3,3,R32,114.0,3.0,2.0,77.0,51.0,34.0,17.0,13.0,3.0,5.0,1.0,1.0,96.0,55.0,32.0,22.0,13.0,10.0,15.0,82.0,480.0,66.0,580.0,AUT,2005,0,0
2005-306,St. Poelten,Clay,32,A,2005-05-16,8,102306,,Q,Michael Kohlmann,R,188.0,GER,31.3,102720,8.0,,Tomas Zib,R,178.0,CZE,29.2,2-6 7-6(7) 6-4,3,R32,126.0,6.0,7.0,123.0,83.0,53.0,16.0,15.0,11.0,17.0,5.0,0.0,103.0,66.0,40.0,19.0,15.0,8.0,13.0,287.0,125.0,61.0,631.0,AUT,2005,0,0
2005-306,St. Poelten,Clay,32,A,2005-05-16,9,103808,7.0,,Potito Starace,R,188.0,ITA,23.8,104259,,,Philipp Kohlschreiber,R,178.0,GER,21.5,6-3 7-6(2),3,R32,91.0,3.0,6.0,82.0,61.0,41.0,8.0,11.0,3.0,6.0,2.0,8.0,73.0,27.0,17.0,20.0,10.0,4.0,8.0,63.0,601.0,74.0,538.0,AUT,2005,0,0
2005-306,St. Poelten,Clay,32,A,2005-05-16,10,103176,,Q,David Sanchez,R,183.0,ESP,27.0,104068,,,Robby Ginepri,R,183.0,USA,22.6,3-6 7-6(5) 6-4,3,R32,134.0,4.0,5.0,117.0,78.0,48.0,18.0,15.0,7.0,13.0,0.0,2.0,93.0,60.0,41.0,13.0,16.0,4.0,10.0,129.0,337.0,72.0,550.0,AUT,2005,0,0
2005-306,St. Poelten,Clay,32,A,2005-05-16,11,104180,,,Gilles Muller,L,193.0,LUX,22.0,103656,,,Albert Montanes,R,175.0,ESP,24.4,6-2 RET,3,R32,35.0,3.0,1.0,17.0,10.0,10.0,6.0,4.0,0.0,0.0,0.0,3.0,24.0,13.0,5.0,5.0,4.0,0.0,2.0,70.0,559.0,106.0,410.0,AUT,2005,0,0
2005-306,St. Poelten,Clay,32,A,2005-05-16,12,103781,4.0,,Jurgen Melzer,L,183.0,AUT,23.9,104021,,WC,Marco Mirnegg,R,180.0,AUT,22.8,6-3 6-1,3,R32,66.0,4.0,0.0,49.0,23.0,18.0,15.0,8.0,4.0,5.0,0.0,4.0,57.0,28.0,17.0,9.0,8.0,10.0,15.0,47.0,810.0,306.0,114.0,AUT,2005,1,1
2005-306,St. Poelten,Clay,32,A,2005-05-16,13,103632,6.0,,Luis Horna,R,180.0,PER,24.6,104230,,WC,Daniel Koellerer,R,180.0,AUT,21.7,4-6 6-2 6-4,3,R32,159.0,8.0,3.0,101.0,63.0,44.0,20.0,14.0,7.0,8.0,0.0,1.0,96.0,76.0,47.0,13.0,14.0,5.0,8.0,60.0,639.0,216.0,186.0,AUT,2005,0,1
2005-306,St. Poelten,Clay,32,A,2005-05-16,14,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,21.9,103444,,,Jean Rene Lisnard,R,173.0,MON,25.6,6-3 7-5,3,R32,100.0,1.0,2.0,66.0,46.0,34.0,8.0,11.0,2.0,4.0,3.0,4.0,86.0,47.0,31.0,16.0,10.0,9.0,13.0,75.0,531.0,102.0,419.0,AUT,2005,0,0
2005-306,St. Poelten,Clay,32,A,2005-05-16,15,102106,,,Davide Sanguinetti,R,188.0,ITA,32.7,103181,,,Jiri Vanek,R,185.0,CZE,27.0,6-4 6-2,3,R32,58.0,9.0,5.0,44.0,26.0,22.0,10.0,9.0,0.0,1.0,1.0,3.0,61.0,36.0,23.0,8.0,9.0,8.0,12.0,65.0,583.0,81.0,491.0,AUT,2005,0,0
2005-306,St. Poelten,Clay,32,A,2005-05-16,16,103294,,,Christophe Rochus,R,170.0,BEL,26.4,103387,2.0,,Paradorn Srichaphan,R,185.0,THA,25.9,6-1 6-3,3,R32,56.0,2.0,0.0,48.0,27.0,19.0,11.0,8.0,1.0,3.0,4.0,3.0,46.0,27.0,11.0,4.0,8.0,6.0,12.0,48.0,801.0,36.0,945.0,AUT,2005,0,0
2005-306,St. Poelten,Clay,32,A,2005-05-16,17,103786,1.0,,Nikolay Davydenko,R,178.0,RUS,23.9,102854,,,Sjeng Schalken,R,193.0,NED,28.6,6-3 6-1,3,R16,74.0,5.0,4.0,53.0,28.0,23.0,15.0,8.0,7.0,7.0,0.0,1.0,51.0,34.0,19.0,7.0,8.0,4.0,8.0,13.0,1505.0,92.0,450.0,AUT,2005,0,0
2005-306,St. Poelten,Clay,32,A,2005-05-16,18,102456,,WC,Felix Mantilla,R,180.0,ESP,30.6,103264,5.0,,Mariano Puerta,L,180.0,ARG,26.6,7-6(2) 4-6 7-5,3,R16,157.0,11.0,8.0,131.0,69.0,55.0,32.0,17.0,8.0,9.0,13.0,3.0,110.0,68.0,53.0,23.0,17.0,4.0,5.0,89.0,458.0,39.0,919.0,AUT,2005,0,0
2005-306,St. Poelten,Clay,32,A,2005-05-16,19,104076,,,Jose Acasuso,R,190.0,ARG,22.5,104597,,,Nicolas Almagro,R,183.0,ESP,19.7,6-4 6-4,3,R16,86.0,2.0,2.0,61.0,36.0,30.0,14.0,10.0,4.0,4.0,0.0,2.0,70.0,52.0,34.0,8.0,10.0,5.0,7.0,69.0,561.0,78.0,501.0,AUT,2005,0,0
2005-306,St. Poelten,Clay,32,A,2005-05-16,20,102306,,Q,Michael Kohlmann,R,188.0,GER,31.3,103812,,,Victor Hanescu,R,198.0,ROU,23.8,6-3 2-6 7-6(2),3,R16,107.0,7.0,2.0,87.0,58.0,40.0,15.0,14.0,1.0,5.0,7.0,0.0,96.0,60.0,45.0,14.0,15.0,5.0,9.0,287.0,125.0,82.0,480.0,AUT,2005,0,0
2005-306,St. Poelten,Clay,32,A,2005-05-16,21,103176,,Q,David Sanchez,R,183.0,ESP,27.0,103808,7.0,,Potito Starace,R,188.0,ITA,23.8,6-4 6-4,3,R16,77.0,3.0,1.0,66.0,39.0,27.0,17.0,10.0,4.0,5.0,3.0,1.0,56.0,38.0,27.0,7.0,10.0,2.0,5.0,129.0,337.0,63.0,601.0,AUT,2005,0,0
2005-306,St. Poelten,Clay,32,A,2005-05-16,22,103781,4.0,,Jurgen Melzer,L,183.0,AUT,23.9,104180,,,Gilles Muller,L,193.0,LUX,22.0,6-2 6-7(5) 7-5,3,R16,147.0,4.0,4.0,99.0,62.0,47.0,18.0,16.0,5.0,7.0,10.0,10.0,117.0,68.0,50.0,15.0,16.0,7.0,12.0,47.0,810.0,70.0,559.0,AUT,2005,1,0
2005-306,St. Poelten,Clay,32,A,2005-05-16,23,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,21.9,103632,6.0,,Luis Horna,R,180.0,PER,24.6,6-1 6-4,3,R16,82.0,0.0,3.0,71.0,48.0,30.0,13.0,9.0,8.0,10.0,3.0,3.0,55.0,35.0,18.0,6.0,8.0,7.0,12.0,75.0,531.0,60.0,639.0,AUT,2005,0,0
